source_id,source_type,food_id,standard_content
38,Nutrient,275,431.0
38,Nutrient,275,1802.0
38,Nutrient,275,430.0
38,Nutrient,275,1799.0
38,Nutrient,275,420.0
38,Nutrient,275,1759.0
38,Nutrient,275,435.0
38,Nutrient,275,1822.0
38,Nutrient,275,403.0
38,Nutrient,275,1687.0
38,Nutrient,275,421.0
38,Nutrient,275,1763.0
38,Nutrient,275,406.0
38,Nutrient,275,1701.0
38,Nutrient,275,406.0
38,Nutrient,275,1698.0
38,Nutrient,275,468.0
38,Nutrient,275,1956.0
38,Nutrient,275,480.0
38,Nutrient,275,2008.0
38,Nutrient,275,400.0
38,Nutrient,275,1675.0
38,Nutrient,275,400.0
38,Nutrient,275,1675.0
38,Nutrient,275,424.0
38,Nutrient,275,1773.0
38,Nutrient,275,465.0
38,Nutrient,275,1946.0
38,Nutrient,275,475.0
38,Nutrient,275,1988.0
38,Nutrient,275,548.0
38,Nutrient,275,2293.0
38,Nutrient,275,407.0
38,Nutrient,275,1705.0
38,Nutrient,275,388.0
38,Nutrient,275,1623.0
38,Nutrient,275,234.0
38,Nutrient,275,981.0
38,Nutrient,275,482.0
38,Nutrient,275,2017.0
38,Nutrient,275,317.0
38,Nutrient,275,1327.0
38,Nutrient,275,307.0
38,Nutrient,275,1286.0
38,Nutrient,275,305.0
38,Nutrient,275,1276.0
38,Nutrient,275,445.0
38,Nutrient,275,1863.0
38,Nutrient,275,446.0
38,Nutrient,275,1866.0
38,Nutrient,275,423.0
38,Nutrient,275,1770.0
38,Nutrient,275,344.0
38,Nutrient,275,1438.0
38,Nutrient,275,480.0
38,Nutrient,275,2008.0
38,Nutrient,275,447.0
38,Nutrient,275,1870.0
38,Nutrient,275,408.0
38,Nutrient,275,1705.0
38,Nutrient,275,356.0
38,Nutrient,275,1490.0
38,Nutrient,275,344.0
38,Nutrient,275,1438.0
38,Nutrient,277,974.0
38,Nutrient,277,936.0
38,Nutrient,277,945.0
38,Nutrient,277,963.0
38,Nutrient,279,231.0
38,Nutrient,279,967.0
38,Nutrient,279,275.0
38,Nutrient,279,1151.0
38,Nutrient,279,295.0
38,Nutrient,279,1234.0
38,Nutrient,279,250.0
38,Nutrient,279,1046.0
38,Nutrient,279,263.0
38,Nutrient,279,1100.0
38,Nutrient,280,105.0
38,Nutrient,280,439.0
38,Nutrient,280,189.0
38,Nutrient,280,791.0
38,Nutrient,281,69.0
38,Nutrient,281,290.0
38,Nutrient,282,32.0
38,Nutrient,282,134.0
38,Nutrient,282,23.0
38,Nutrient,282,96.0
38,Nutrient,283,387.0
38,Nutrient,283,1619.0
38,Nutrient,283,509.0
38,Nutrient,283,2130.0
38,Nutrient,283,501.0
38,Nutrient,283,2096.0
38,Nutrient,284,40.0
38,Nutrient,284,167.0
38,Nutrient,284,56.0
38,Nutrient,284,234.0
38,Nutrient,284,34.0
38,Nutrient,284,141.0
38,Nutrient,284,40.0
38,Nutrient,284,167.0
38,Nutrient,284,50.0
38,Nutrient,284,209.0
38,Nutrient,284,30.0
38,Nutrient,284,125.0
38,Nutrient,284,56.0
38,Nutrient,284,234.0
38,Nutrient,284,34.0
38,Nutrient,284,141.0
38,Nutrient,284,50.0
38,Nutrient,284,209.0
38,Nutrient,284,30.0
38,Nutrient,284,125.0
38,Nutrient,285,26.0
38,Nutrient,285,109.0
38,Nutrient,285,306.0
38,Nutrient,285,1282.0
38,Nutrient,286,84.0
38,Nutrient,286,351.0
38,Nutrient,286,97.0
38,Nutrient,286,406.0
38,Nutrient,287,1702.0
38,Nutrient,287,113.0
38,Nutrient,287,23.0
38,Nutrient,287,96.0
38,Nutrient,288,263.0
38,Nutrient,288,1099.0
38,Nutrient,289,23.0
38,Nutrient,289,97.0
38,Nutrient,289,21.0
38,Nutrient,289,88.0
38,Nutrient,289,21.0
38,Nutrient,289,88.0
38,Nutrient,289,371.0
38,Nutrient,289,1554.0
38,Nutrient,289,102.0
38,Nutrient,289,429.0
38,Nutrient,290,99.0
38,Nutrient,290,414.0
38,Nutrient,290,78.0
38,Nutrient,290,326.0
38,Nutrient,290,78.0
38,Nutrient,290,326.0
38,Nutrient,291,65.0
38,Nutrient,291,271.0
38,Nutrient,291,357.0
38,Nutrient,291,1494.0
38,Nutrient,292,42.0
38,Nutrient,292,176.0
38,Nutrient,293,158.0
38,Nutrient,293,661.0
38,Nutrient,293,203.0
38,Nutrient,293,849.0
38,Nutrient,293,262.0
38,Nutrient,293,1096.0
38,Nutrient,293,217.0
38,Nutrient,293,908.0
38,Nutrient,293,208.0
38,Nutrient,293,870.0
38,Nutrient,294,205.0
38,Nutrient,294,858.0
38,Nutrient,294,262.0
38,Nutrient,294,1096.0
38,Nutrient,295,79.0
38,Nutrient,295,332.0
38,Nutrient,295,96.0
38,Nutrient,295,401.0
38,Nutrient,296,92.0
38,Nutrient,296,385.0
38,Nutrient,296,118.0
38,Nutrient,296,494.0
38,Nutrient,297,374.0
38,Nutrient,297,96.0
38,Nutrient,297,402.0
38,Nutrient,297,123.0
38,Nutrient,297,515.0
38,Nutrient,298,106.0
38,Nutrient,298,106.0
38,Nutrient,298,172.0
38,Nutrient,298,27.0
38,Nutrient,298,115.0
38,Nutrient,298,12.0
38,Nutrient,298,50.0
38,Nutrient,298,19.0
38,Nutrient,298,79.0
38,Nutrient,298,11.0
38,Nutrient,298,46.0
38,Nutrient,299,97.0
38,Nutrient,299,406.0
38,Nutrient,299,124.0
38,Nutrient,299,519.0
38,Nutrient,301,576.0
38,Nutrient,301,2410.0
38,Nutrient,302,327.0
38,Nutrient,302,1370.0
38,Nutrient,302,291.0
38,Nutrient,302,1217.0
38,Nutrient,302,111.0
38,Nutrient,302,462.0
38,Nutrient,302,271.0
38,Nutrient,302,1135.0
38,Nutrient,302,117.0
38,Nutrient,302,488.0
38,Nutrient,302,900.0
38,Nutrient,302,3766.0
38,Nutrient,305,82.0
38,Nutrient,305,342.0
38,Nutrient,306,87.0
38,Nutrient,306,364.0
38,Nutrient,306,83.0
38,Nutrient,306,347.0
38,Nutrient,306,83.0
38,Nutrient,306,347.0
38,Nutrient,306,155.0
38,Nutrient,306,649.0
38,Nutrient,307,86.0
38,Nutrient,307,360.0
38,Nutrient,307,172.0
38,Nutrient,307,720.0
38,Nutrient,308,144.0
38,Nutrient,308,602.0
38,Nutrient,308,184.0
38,Nutrient,308,770.0
38,Nutrient,309,124.0
38,Nutrient,309,519.0
38,Nutrient,309,159.0
38,Nutrient,309,665.0
38,Nutrient,311,870.0
38,Nutrient,311,3640.0
38,Nutrient,311,465.0
38,Nutrient,311,1947.0
38,Nutrient,311,900.0
38,Nutrient,311,3766.0
38,Nutrient,312,103.0
38,Nutrient,312,431.0
38,Nutrient,312,191.0
38,Nutrient,312,799.0
38,Nutrient,312,168.0
38,Nutrient,312,703.0
38,Nutrient,312,207.0
38,Nutrient,312,866.0
38,Nutrient,313,217.0
38,Nutrient,313,908.0
38,Nutrient,313,367.0
38,Nutrient,313,1536.0
38,Nutrient,314,22.0
38,Nutrient,314,92.0
38,Nutrient,314,33.0
38,Nutrient,314,136.0
38,Nutrient,317,297.0
38,Nutrient,317,90.0
38,Nutrient,317,377.0
38,Nutrient,317,115.0
38,Nutrient,317,481.0
38,Nutrient,318,14.0
38,Nutrient,318,59.0
38,Nutrient,318,8.0
38,Nutrient,318,33.0
38,Nutrient,318,3.0
38,Nutrient,318,13.0
38,Nutrient,318,8.0
38,Nutrient,318,33.0
38,Nutrient,319,146.0
38,Nutrient,319,611.0
38,Nutrient,319,187.0
38,Nutrient,319,782.0
38,Nutrient,320,612.0
38,Nutrient,320,2561.0
38,Nutrient,321,45.0
38,Nutrient,321,188.0
38,Nutrient,321,40.0
38,Nutrient,321,167.0
38,Nutrient,321,57.0
38,Nutrient,321,237.0
38,Nutrient,321,39.0
38,Nutrient,321,163.0
38,Nutrient,321,40.0
38,Nutrient,321,167.0
38,Nutrient,321,39.0
38,Nutrient,321,165.0
38,Nutrient,322,14.0
38,Nutrient,322,59.0
38,Nutrient,322,15.0
38,Nutrient,322,63.0
38,Nutrient,322,258.0
38,Nutrient,322,1079.0
38,Nutrient,322,13.0
38,Nutrient,322,53.0
38,Nutrient,323,17.0
38,Nutrient,323,71.0
38,Nutrient,323,22.0
38,Nutrient,323,92.0
38,Nutrient,323,20.0
38,Nutrient,323,82.0
38,Nutrient,325,62.0
38,Nutrient,325,259.0
38,Nutrient,326,222.0
38,Nutrient,326,929.0
38,Nutrient,327,127.0
38,Nutrient,327,531.0
38,Nutrient,327,162.0
38,Nutrient,327,678.0
38,Nutrient,328,666.0
38,Nutrient,328,160.0
38,Nutrient,328,667.0
38,Nutrient,329,95.0
38,Nutrient,329,397.0
38,Nutrient,329,229.0
38,Nutrient,329,956.0
38,Nutrient,329,105.0
38,Nutrient,329,439.0
38,Nutrient,329,119.0
38,Nutrient,329,496.0
38,Nutrient,329,144.0
38,Nutrient,329,601.0
38,Nutrient,330,78.0
38,Nutrient,330,19.0
38,Nutrient,330,80.0
38,Nutrient,330,24.0
38,Nutrient,330,100.0
38,Nutrient,330,22.0
38,Nutrient,330,90.0
38,Nutrient,331,331.0
38,Nutrient,331,75.0
38,Nutrient,331,313.0
38,Nutrient,332,105.0
38,Nutrient,332,247.0
38,Nutrient,332,237.0
38,Nutrient,332,990.0
38,Nutrient,333,486.0
38,Nutrient,333,2034.0
38,Nutrient,335,22.0
38,Nutrient,335,94.0
38,Nutrient,336,224.0
38,Nutrient,336,937.0
38,Nutrient,336,363.0
38,Nutrient,336,1519.0
38,Nutrient,336,153.0
38,Nutrient,336,640.0
38,Nutrient,336,239.0
38,Nutrient,336,1000.0
38,Nutrient,337,97.0
38,Nutrient,337,406.0
38,Nutrient,337,50.0
38,Nutrient,337,210.0
38,Nutrient,338,24.0
38,Nutrient,338,99.0
38,Nutrient,338,20.0
38,Nutrient,338,84.0
38,Nutrient,338,24.0
38,Nutrient,338,100.0
38,Nutrient,338,20.0
38,Nutrient,338,84.0
38,Nutrient,339,98.0
38,Nutrient,339,410.0
38,Nutrient,339,177.0
38,Nutrient,339,741.0
38,Nutrient,340,79.0
38,Nutrient,340,331.0
38,Nutrient,341,2833.0
38,Nutrient,341,3700.0
38,Nutrient,341,1553.0
38,Nutrient,341,3700.0
38,Nutrient,341,862.0
38,Nutrient,341,3607.0
38,Nutrient,341,884.0
38,Nutrient,341,3699.0
38,Nutrient,341,884.0
38,Nutrient,341,3699.0
38,Nutrient,341,880.0
38,Nutrient,341,3680.0
38,Nutrient,341,354.0
38,Nutrient,341,1481.0
38,Nutrient,341,660.0
38,Nutrient,341,2761.0
38,Nutrient,341,456.0
38,Nutrient,341,1908.0
38,Nutrient,341,443.0
38,Nutrient,341,1854.0
38,Nutrient,341,592.0
38,Nutrient,341,2477.0
38,Nutrient,341,330.0
38,Nutrient,341,1381.0
38,Nutrient,341,357.0
38,Nutrient,341,1494.0
38,Nutrient,341,230.0
38,Nutrient,341,962.0
38,Nutrient,341,197.0
38,Nutrient,341,824.0
38,Nutrient,341,19.0
38,Nutrient,341,79.0
38,Nutrient,341,202.0
38,Nutrient,341,845.0
38,Nutrient,341,684.0
38,Nutrient,341,2862.0
38,Nutrient,341,501.0
38,Nutrient,341,2096.0
38,Nutrient,342,69.0
38,Nutrient,342,288.0
38,Nutrient,342,85.0
38,Nutrient,342,354.0
38,Nutrient,343,82.0
38,Nutrient,343,343.0
38,Nutrient,343,105.0
38,Nutrient,343,440.0
38,Nutrient,343,105.0
38,Nutrient,343,439.0
38,Nutrient,343,290.0
38,Nutrient,343,1212.0
38,Nutrient,344,338.0
38,Nutrient,344,82.0
38,Nutrient,344,343.0
38,Nutrient,344,164.0
38,Nutrient,344,686.0
38,Nutrient,345,21.0
38,Nutrient,345,88.0
38,Nutrient,346,3700.0
38,Nutrient,346,884.0
38,Nutrient,346,3699.0
38,Nutrient,346,884.0
38,Nutrient,346,3699.0
38,Nutrient,346,359.0
38,Nutrient,346,1502.0
38,Nutrient,346,332.0
38,Nutrient,346,1389.0
38,Nutrient,346,367.0
38,Nutrient,346,1536.0
38,Nutrient,346,506.0
38,Nutrient,346,2117.0
38,Nutrient,347,343.0
38,Nutrient,347,1435.0
38,Nutrient,347,117.0
38,Nutrient,347,490.0
38,Nutrient,347,117.0
38,Nutrient,347,490.0
38,Nutrient,348,352.0
38,Nutrient,348,76.0
38,Nutrient,348,318.0
38,Nutrient,349,55.0
38,Nutrient,349,232.0
38,Nutrient,350,104.0
38,Nutrient,350,435.0
38,Nutrient,350,221.0
38,Nutrient,350,925.0
38,Nutrient,351,87.0
38,Nutrient,351,364.0
38,Nutrient,351,112.0
38,Nutrient,351,469.0
38,Nutrient,352,79.0
38,Nutrient,352,331.0
38,Nutrient,352,158.0
38,Nutrient,352,661.0
38,Nutrient,354,97.0
38,Nutrient,354,407.0
38,Nutrient,355,22.0
38,Nutrient,355,92.0
38,Nutrient,355,20.0
38,Nutrient,355,84.0
38,Nutrient,355,20.0
38,Nutrient,355,84.0
38,Nutrient,356,85.0
38,Nutrient,356,356.0
38,Nutrient,356,109.0
38,Nutrient,356,456.0
38,Nutrient,357,119.0
38,Nutrient,357,498.0
38,Nutrient,357,153.0
38,Nutrient,357,640.0
38,Nutrient,359,86.0
38,Nutrient,359,360.0
38,Nutrient,359,110.0
38,Nutrient,359,460.0
38,Nutrient,360,147.0
38,Nutrient,360,615.0
38,Nutrient,361,51.0
38,Nutrient,361,213.0
38,Nutrient,361,102.0
38,Nutrient,361,427.0
38,Nutrient,361,68.0
38,Nutrient,361,287.0
38,Nutrient,361,79.0
38,Nutrient,361,331.0
38,Nutrient,361,59.0
38,Nutrient,361,247.0
38,Nutrient,361,79.0
38,Nutrient,361,331.0
38,Nutrient,362,184.0
38,Nutrient,362,770.0
38,Nutrient,362,236.0
38,Nutrient,362,987.0
38,Nutrient,363,758.0
38,Nutrient,363,129.0
38,Nutrient,363,280.0
38,Nutrient,363,73.0
38,Nutrient,363,305.0
38,Nutrient,366,150.0
38,Nutrient,366,628.0
38,Nutrient,367,131.0
38,Nutrient,367,548.0
38,Nutrient,367,210.0
38,Nutrient,367,879.0
38,Nutrient,368,213.0
38,Nutrient,368,891.0
38,Nutrient,368,196.0
38,Nutrient,368,820.0
38,Nutrient,368,374.0
38,Nutrient,368,1565.0
38,Nutrient,368,369.0
38,Nutrient,368,1544.0
38,Nutrient,368,131.0
38,Nutrient,368,548.0
38,Nutrient,368,245.0
38,Nutrient,368,1025.0
38,Nutrient,369,390.0
38,Nutrient,369,95.0
38,Nutrient,369,397.0
38,Nutrient,369,122.0
38,Nutrient,369,510.0
38,Nutrient,370,103.0
38,Nutrient,370,431.0
38,Nutrient,370,44.0
38,Nutrient,370,186.0
38,Nutrient,371,164.0
38,Nutrient,371,686.0
38,Nutrient,371,211.0
38,Nutrient,371,883.0
38,Nutrient,372,182.0
38,Nutrient,372,761.0
38,Nutrient,372,348.0
38,Nutrient,372,1456.0
38,Nutrient,372,111.0
38,Nutrient,372,464.0
38,Nutrient,374,268.0
38,Nutrient,374,261.0
38,Nutrient,374,3700.0
38,Nutrient,374,1412.0
38,Nutrient,374,884.0
38,Nutrient,374,3699.0
38,Nutrient,374,60.0
38,Nutrient,374,252.0
38,Nutrient,374,67.0
38,Nutrient,374,280.0
38,Nutrient,374,40.0
38,Nutrient,374,167.0
38,Nutrient,374,76.0
38,Nutrient,374,319.0
38,Nutrient,374,60.0
38,Nutrient,374,252.0
38,Nutrient,374,179.0
38,Nutrient,374,749.0
38,Nutrient,374,51.0
38,Nutrient,374,213.0
38,Nutrient,374,69.0
38,Nutrient,374,287.0
38,Nutrient,374,61.0
38,Nutrient,374,257.0
38,Nutrient,374,57.0
38,Nutrient,374,237.0
38,Nutrient,375,788.0
38,Nutrient,375,788.0
38,Nutrient,375,849.0
38,Nutrient,375,186.0
38,Nutrient,375,778.0
38,Nutrient,375,239.0
38,Nutrient,375,1000.0
38,Nutrient,376,172.0
38,Nutrient,376,53.0
38,Nutrient,376,222.0
38,Nutrient,377,92.0
38,Nutrient,377,385.0
38,Nutrient,377,118.0
38,Nutrient,377,494.0
38,Nutrient,379,827.0
38,Nutrient,379,3696.0
38,Nutrient,379,358.0
38,Nutrient,379,74.0
38,Nutrient,379,309.0
38,Nutrient,379,90.0
38,Nutrient,379,378.0
38,Nutrient,379,116.0
38,Nutrient,379,485.0
38,Nutrient,380,91.0
38,Nutrient,380,382.0
38,Nutrient,380,111.0
38,Nutrient,380,464.0
38,Nutrient,380,116.0
38,Nutrient,380,484.0
38,Nutrient,380,113.0
38,Nutrient,380,473.0
38,Nutrient,381,2502.0
38,Nutrient,381,884.0
38,Nutrient,381,3699.0
38,Nutrient,381,628.0
38,Nutrient,381,2629.0
38,Nutrient,381,629.0
38,Nutrient,381,2630.0
38,Nutrient,381,646.0
38,Nutrient,381,2703.0
38,Nutrient,381,628.0
38,Nutrient,381,2629.0
38,Nutrient,382,657.0
38,Nutrient,382,2749.0
38,Nutrient,384,64.0
38,Nutrient,384,268.0
38,Nutrient,384,60.0
38,Nutrient,384,251.0
38,Nutrient,384,37.0
38,Nutrient,384,155.0
38,Nutrient,384,36.0
38,Nutrient,384,151.0
38,Nutrient,384,60.0
38,Nutrient,384,251.0
38,Nutrient,384,36.0
38,Nutrient,384,151.0
38,Nutrient,385,44.0
38,Nutrient,385,186.0
38,Nutrient,385,37.0
38,Nutrient,385,156.0
38,Nutrient,385,61.0
38,Nutrient,385,255.0
38,Nutrient,386,46.0
38,Nutrient,386,192.0
38,Nutrient,386,50.0
38,Nutrient,386,209.0
38,Nutrient,386,50.0
38,Nutrient,386,209.0
38,Nutrient,386,344.0
38,Nutrient,386,1441.0
38,Nutrient,386,117.0
38,Nutrient,386,491.0
38,Nutrient,386,117.0
38,Nutrient,386,490.0
38,Nutrient,387,49.0
38,Nutrient,387,205.0
38,Nutrient,388,156.0
38,Nutrient,388,653.0
38,Nutrient,389,95.0
38,Nutrient,389,397.0
38,Nutrient,389,92.0
38,Nutrient,389,385.0
38,Nutrient,390,360.0
38,Nutrient,390,1506.0
38,Nutrient,390,154.0
38,Nutrient,390,644.0
38,Nutrient,390,56.0
38,Nutrient,390,234.0
38,Nutrient,390,201.0
38,Nutrient,390,841.0
38,Nutrient,391,60.0
38,Nutrient,391,251.0
38,Nutrient,392,274.0
38,Nutrient,392,73.0
38,Nutrient,392,304.0
38,Nutrient,393,79.0
38,Nutrient,393,331.0
38,Nutrient,393,287.0
38,Nutrient,393,1201.0
38,Nutrient,394,34.0
38,Nutrient,394,142.0
38,Nutrient,394,37.0
38,Nutrient,394,153.0
38,Nutrient,394,37.0
38,Nutrient,394,153.0
38,Nutrient,395,135.0
38,Nutrient,395,116.0
38,Nutrient,395,245.0
38,Nutrient,395,28.0
38,Nutrient,395,117.0
38,Nutrient,395,28.0
38,Nutrient,395,117.0
38,Nutrient,395,30.0
38,Nutrient,395,124.0
38,Nutrient,395,42.0
38,Nutrient,395,176.0
38,Nutrient,395,28.0
38,Nutrient,395,117.0
38,Nutrient,395,28.0
38,Nutrient,395,117.0
38,Nutrient,395,30.0
38,Nutrient,395,124.0
38,Nutrient,395,28.0
38,Nutrient,395,118.0
38,Nutrient,396,43.0
38,Nutrient,396,180.0
38,Nutrient,397,105.0
38,Nutrient,397,439.0
38,Nutrient,397,134.0
38,Nutrient,397,561.0
38,Nutrient,398,273.0
38,Nutrient,398,71.0
38,Nutrient,398,296.0
38,Nutrient,399,43.0
38,Nutrient,399,180.0
38,Nutrient,399,32.0
38,Nutrient,399,134.0
38,Nutrient,399,32.0
38,Nutrient,399,134.0
38,Nutrient,399,47.0
38,Nutrient,399,197.0
38,Nutrient,399,48.0
38,Nutrient,399,199.0
38,Nutrient,400,83.0
38,Nutrient,400,346.0
38,Nutrient,401,61.0
38,Nutrient,401,255.0
38,Nutrient,401,31.0
38,Nutrient,401,130.0
38,Nutrient,401,321.0
38,Nutrient,401,1344.0
38,Nutrient,401,31.0
38,Nutrient,401,130.0
38,Nutrient,402,344.0
38,Nutrient,402,87.0
38,Nutrient,402,364.0
38,Nutrient,402,111.0
38,Nutrient,402,464.0
38,Nutrient,403,85.0
38,Nutrient,403,356.0
38,Nutrient,403,109.0
38,Nutrient,403,456.0
38,Nutrient,403,79.0
38,Nutrient,403,330.0
38,Nutrient,403,424.0
38,Nutrient,403,1776.0
38,Nutrient,404,77.0
38,Nutrient,404,324.0
38,Nutrient,404,89.0
38,Nutrient,404,372.0
38,Nutrient,405,210.0
38,Nutrient,405,55.0
38,Nutrient,405,230.0
38,Nutrient,406,332.0
38,Nutrient,406,1389.0
38,Nutrient,406,89.0
38,Nutrient,406,372.0
38,Nutrient,407,74.0
38,Nutrient,407,311.0
38,Nutrient,407,66.0
38,Nutrient,407,278.0
38,Nutrient,407,66.0
38,Nutrient,407,278.0
38,Nutrient,408,371.0
38,Nutrient,408,1552.0
38,Nutrient,408,119.0
38,Nutrient,408,497.0
38,Nutrient,408,116.0
38,Nutrient,408,487.0
38,Nutrient,409,19.0
38,Nutrient,409,79.0
38,Nutrient,409,23.0
38,Nutrient,409,96.0
38,Nutrient,410,51.0
38,Nutrient,410,213.0
38,Nutrient,411,73.0
38,Nutrient,411,305.0
38,Nutrient,412,135.0
38,Nutrient,412,566.0
38,Nutrient,413,148.0
38,Nutrient,413,619.0
38,Nutrient,413,190.0
38,Nutrient,413,795.0
38,Nutrient,414,76.0
38,Nutrient,414,318.0
38,Nutrient,414,97.0
38,Nutrient,414,406.0
38,Nutrient,416,343.0
38,Nutrient,416,1435.0
38,Nutrient,416,117.0
38,Nutrient,416,490.0
38,Nutrient,416,117.0
38,Nutrient,416,490.0
38,Nutrient,417,67.0
38,Nutrient,417,280.0
38,Nutrient,417,82.0
38,Nutrient,417,343.0
38,Nutrient,417,82.0
38,Nutrient,417,344.0
38,Nutrient,418,117.0
38,Nutrient,418,490.0
38,Nutrient,418,150.0
38,Nutrient,418,628.0
38,Nutrient,420,508.0
38,Nutrient,420,2126.0
38,Nutrient,420,67.0
38,Nutrient,420,278.0
38,Nutrient,420,884.0
38,Nutrient,420,3699.0
38,Nutrient,421,22.0
38,Nutrient,421,92.0
38,Nutrient,421,16.0
38,Nutrient,421,67.0
38,Nutrient,421,16.0
38,Nutrient,421,66.0
38,Nutrient,422,14.0
38,Nutrient,422,59.0
38,Nutrient,422,12.0
38,Nutrient,422,51.0
38,Nutrient,422,12.0
38,Nutrient,422,51.0
38,Nutrient,423,16.0
38,Nutrient,423,66.0
38,Nutrient,423,15.0
38,Nutrient,423,65.0
38,Nutrient,424,79.0
38,Nutrient,424,331.0
38,Nutrient,424,102.0
38,Nutrient,424,427.0
38,Nutrient,425,56.0
38,Nutrient,425,236.0
38,Nutrient,426,28.0
38,Nutrient,426,117.0
38,Nutrient,427,128.0
38,Nutrient,427,31.0
38,Nutrient,427,129.0
38,Nutrient,427,22.0
38,Nutrient,427,94.0
38,Nutrient,427,30.0
38,Nutrient,427,125.0
38,Nutrient,427,29.0
38,Nutrient,427,121.0
38,Nutrient,427,22.0
38,Nutrient,427,94.0
38,Nutrient,427,34.0
38,Nutrient,427,144.0
38,Nutrient,428,67.0
38,Nutrient,428,279.0
38,Nutrient,431,894.0
38,Nutrient,431,3740.0
38,Nutrient,432,195.0
38,Nutrient,432,816.0
38,Nutrient,432,250.0
38,Nutrient,432,1046.0
38,Nutrient,432,312.0
38,Nutrient,432,1306.0
38,Nutrient,432,74.0
38,Nutrient,432,308.0
38,Nutrient,432,489.0
38,Nutrient,432,2048.0
38,Nutrient,433,81.0
38,Nutrient,433,339.0
38,Nutrient,433,163.0
38,Nutrient,433,682.0
38,Nutrient,434,90.0
38,Nutrient,434,378.0
38,Nutrient,434,109.0
38,Nutrient,434,458.0
38,Nutrient,437,127.0
38,Nutrient,437,531.0
38,Nutrient,439,367.0
38,Nutrient,439,88.0
38,Nutrient,439,368.0
38,Nutrient,439,113.0
38,Nutrient,439,473.0
38,Nutrient,439,156.0
38,Nutrient,439,651.0
38,Nutrient,440,719.0
38,Nutrient,440,3008.0
38,Nutrient,441,629.0
38,Nutrient,441,2632.0
38,Nutrient,442,33.0
38,Nutrient,442,138.0
38,Nutrient,443,42.0
38,Nutrient,443,176.0
38,Nutrient,443,91.0
38,Nutrient,443,379.0
38,Nutrient,444,558.0
38,Nutrient,444,122.0
38,Nutrient,444,510.0
38,Nutrient,444,116.0
38,Nutrient,444,485.0
38,Nutrient,444,309.0
38,Nutrient,444,1293.0
38,Nutrient,444,236.0
38,Nutrient,444,989.0
38,Nutrient,445,23.0
38,Nutrient,445,96.0
38,Nutrient,445,20.0
38,Nutrient,445,84.0
38,Nutrient,445,20.0
38,Nutrient,445,84.0
38,Nutrient,447,525.0
38,Nutrient,447,2196.0
38,Nutrient,448,156.0
38,Nutrient,448,654.0
38,Nutrient,448,129.0
38,Nutrient,448,541.0
38,Nutrient,449,161.0
38,Nutrient,449,41.0
38,Nutrient,449,172.0
38,Nutrient,450,368.0
38,Nutrient,450,1539.0
38,Nutrient,450,120.0
38,Nutrient,450,503.0
38,Nutrient,453,97.0
38,Nutrient,453,406.0
38,Nutrient,453,124.0
38,Nutrient,453,519.0
38,Nutrient,454,561.0
38,Nutrient,454,119.0
38,Nutrient,454,498.0
38,Nutrient,454,150.0
38,Nutrient,454,628.0
38,Nutrient,454,141.0
38,Nutrient,454,589.0
38,Nutrient,454,168.0
38,Nutrient,454,704.0
38,Nutrient,454,382.0
38,Nutrient,454,1597.0
38,Nutrient,454,159.0
38,Nutrient,454,664.0
38,Nutrient,455,25.0
38,Nutrient,455,105.0
38,Nutrient,456,969.0
38,Nutrient,456,1156.0
38,Nutrient,456,224.0
38,Nutrient,456,162.0
38,Nutrient,456,679.0
38,Nutrient,457,49.0
38,Nutrient,457,205.0
38,Nutrient,458,76.0
38,Nutrient,458,320.0
38,Nutrient,458,105.0
38,Nutrient,458,439.0
38,Nutrient,459,195.0
38,Nutrient,459,816.0
38,Nutrient,459,257.0
38,Nutrient,459,1075.0
38,Nutrient,459,250.0
38,Nutrient,459,1046.0
38,Nutrient,460,127.0
38,Nutrient,460,532.0
38,Nutrient,460,129.0
38,Nutrient,460,539.0
38,Nutrient,460,139.0
38,Nutrient,460,582.0
38,Nutrient,460,153.0
38,Nutrient,460,638.0
38,Nutrient,460,138.0
38,Nutrient,460,576.0
38,Nutrient,460,136.0
38,Nutrient,460,570.0
38,Nutrient,461,120.0
38,Nutrient,461,502.0
38,Nutrient,461,141.0
38,Nutrient,461,590.0
38,Nutrient,461,141.0
38,Nutrient,461,590.0
38,Nutrient,461,154.0
38,Nutrient,461,644.0
38,Nutrient,461,116.0
38,Nutrient,461,484.0
38,Nutrient,461,378.0
38,Nutrient,461,1581.0
38,Nutrient,462,146.0
38,Nutrient,462,611.0
38,Nutrient,462,184.0
38,Nutrient,462,770.0
38,Nutrient,462,160.0
38,Nutrient,462,669.0
38,Nutrient,462,178.0
38,Nutrient,462,745.0
38,Nutrient,462,139.0
38,Nutrient,462,582.0
38,Nutrient,462,140.0
38,Nutrient,462,587.0
38,Nutrient,463,142.0
38,Nutrient,463,593.0
38,Nutrient,463,169.0
38,Nutrient,463,706.0
38,Nutrient,463,167.0
38,Nutrient,463,701.0
38,Nutrient,463,153.0
38,Nutrient,463,640.0
38,Nutrient,463,153.0
38,Nutrient,463,639.0
38,Nutrient,463,158.0
38,Nutrient,463,662.0
38,Nutrient,463,153.0
38,Nutrient,463,641.0
38,Nutrient,463,161.0
38,Nutrient,463,674.0
38,Nutrient,463,206.0
38,Nutrient,463,862.0
38,Nutrient,463,141.0
38,Nutrient,463,589.0
38,Nutrient,463,345.0
38,Nutrient,463,1445.0
38,Nutrient,464,117.0
